movie_id,original_language,overview,popularity,runtime,status,tagline,title,vote_average,vote_count,budget,revenue,release_date
37799,en,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",69.27821999999999,120.0,Released,You don't get to 500 million friends without making a few enemies.,The Social Network,7.1,3391,40000000.0,224920315.0,2010-09-30
10184,en,"Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.",26.253357,129.0,Released,Are you the exception...or the rule?,He's Just Not That Into You,6.2,959,40000000.0,177259441.0,2009-02-06
4257,en,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",32.549282,83.0,Released,Bury the grudge. Burn the village.  See the saw.,Scary Movie 4,5.3,750,45000000.0,178262620.0,2006-04-13
4234,en,"A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer.",24.992057,116.0,Released,Someone has taken their love of trilogies one step too far.,Scream 3,5.7,736,40000000.0,161834276.0,2000-02-03
196,en,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",45.769562,118.0,Released,They've saved the best trip for last... But this time they may have gone too far.,Back to the Future Part III,7.1,2900,40000000.0,244527583.0,1990-05-25
257091,en,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",36.301202,100.0,Released,An education in incarceration.,Get Hard,5.9,944,40000000.0,111811453.0,2015-03-26
6114,en,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",45.022964,128.0,Released,Love never dies.,Dracula,7.1,1056,40000000.0,215862692.0,1992-11-13
24803,en,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",22.853006,123.0,Released,Based on Two True Stories,Julie & Julia,6.6,560,40000000.0,129540499.0,2009-08-06
109410,en,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",31.884559000000003,128.0,Released,The True Story Of An American Legend,42,6.8,787,40000000.0,95020213.0,2013-04-12
1213,en,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",31.385257,139.0,Released,How far would you go to become someone else?,The Talented Mr. Ripley,7.0,767,40000000.0,128798265.0,1999-12-25
100042,en,"20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.",67.767785,110.0,Released,The Second Parts Are More Fools,Dumb and Dumber To,5.4,1127,40000000.0,169837010.0,2014-11-12
9036,en,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",24.287306,120.0,Released,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",Eight Below,6.7,542,40000000.0,120455994.0,2006-02-17
257211,en,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",53.114573,121.0,Released,Experience never gets old,The Intern,7.1,1881,35000000.0,194564672.0,2015-09-24
323675,en,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",25.136082000000002,102.0,Released,The brothers-in-law are back,Ride Along 2,6.1,555,40000000.0,124827316.0,2016-01-14
9361,en,"As the English and French soldiers battle for control of the American colonies in the 18th century, the settlers and native Americans are forced to take sides. Cora and her sister Alice unwittingly walk into trouble but are reluctantly saved by Hawkeye, an orphaned settler adopted by the last of the Mohicans.",37.776565999999995,112.0,Released,The first American hero.,The Last of the Mohicans,7.1,732,40000000.0,75505856.0,1992-09-25
1677,en,"Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",21.743320999999998,152.0,Released,The extraordinary life story of Ray Charles.,Ray,7.2,467,40000000.0,124731534.0,2004-10-29
187,en,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",66.003433,124.0,Released,Walk down the right back alley in Sin City and you can find anything...,Sin City,7.2,2691,40000000.0,158733820.0,2005-04-01
7461,en,The attempted assassination of the American President is told and re-told from several different perspectives.,24.862767,90.0,Released,"8 Strangers, 8 points of view.  1 Truth.",Vantage Point,6.2,716,40000000.0,151161491.0,2008-02-01
16538,en,"Peter Klaven is a successful real estate agent who, upon getting engaged to the woman of his dreams, Zooey, discovers, to his dismay and chagrin, that he has no male friend close enough to serve as his Best Man. Peter immediately sets out to rectify the situation, embarking on a series of bizarre and awkward ""man-dates.""",25.391899,105.0,Released,He needed a best man... He got the worst.,"I Love You, Man",6.5,515,41000000.0,91636986.0,2009-03-20
9889,en,"A shallow man falls in love with a 300 pound woman because of her ""inner beauty"".",29.854772999999998,114.0,Released,Are You A Shallow Guy?,Shallow Hal,5.7,731,40000000.0,141069860.0,2001-11-01
820,en,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,26.82041,189.0,Released,The story that won’t go away.,JFK,7.5,502,40000000.0,205405498.0,1991-12-20
11565,en,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacked dad.",17.612920000000003,99.0,Released,The momma of all comedies is back!!!,Big Momma's House 2,5.4,371,40000000.0,138259062.0,2006-01-26
6073,en,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",21.021809,123.0,Released,Love with the safety off.,The Mexican,5.8,441,57000000.0,147845033.0,2001-03-01
